offense_id,rpt_date,occur_date,occur_day,occur_day_num,occur_time,poss_date,poss_time,beat,zone,location,ibr_code,UC2_Literal,neighborhood,npu,lat,long
212821157,10/9/2021,10/9/2021,Saturday,7,12:45,10/9/2021,16:47,407,4,"3798 ADAMSVILLE DR SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Adamsville,H,33.761596,-84.511999
212821163,10/9/2021,10/9/2021,Saturday,7,14:41,10/9/2021,14:43,207,2,"225 26TH ST NW
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Brookwood,E,33.803722,-84.401905
212821225,10/9/2021,10/9/2021,Saturday,7,13:30,10/9/2021,14:20,204,2,"1175 CHATTAHOOCHEE AVE NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Underwood Hills,D,33.801949,-84.426456
212821232,10/9/2021,10/2/2021,Saturday,7,11:00,10/3/2021,01:10,507,5,"51 ELLIOTT ST SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.753144,-84.398222
212821237,10/9/2021,10/9/2021,Saturday,7,15:39,10/9/2021,18:08,103,1,"2020 BOLTON RD NW
ATL, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Riverside,D,33.811254,-84.475935
212821268,10/9/2021,10/8/2021,Friday,6,14:30,10/9/2021,05:02,503,5,"27 12TH ST NW
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.784597,-84.388356
212821277,10/9/2021,10/9/2021,Saturday,7,13:48,10/9/2021,13:50,205,2,"1888 EMERY ST NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Wildwood (NPU-C),C,33.807448,-84.415002
212821296,10/9/2021,10/9/2021,Saturday,7,16:26,10/9/2021,16:30,409,4,"2900 LANDRUM DR SW
ATL, GA 30311
UNITED STATES",13A,AGG ASSAULT,Southwest,R,33.7062,-84.483747
212821455,10/9/2021,10/9/2021,Saturday,7,18:53,10/9/2021,22:56,403,4,"1654 ORLANDO ST SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Cascade Avenue/Road,S,33.726982,-84.442264
212821473,10/9/2021,10/9/2021,Saturday,7,18:02,10/9/2021,22:10,304,3,"805 FRASER ST SE
ATL, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Summerhill,V,33.732492,-84.38651
212821492,10/9/2021,10/9/2021,Saturday,7,16:30,10/9/2021,18:00,108,1,"2001 MARTIN L KING JR DR NW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,NA,I,33.750564,-84.450438
212821506,10/9/2021,10/9/2021,Saturday,7,18:18,10/9/2021,18:43,605,6,"800 GLENWOOD AVE SE
ATL, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,Grant Park,W,33.742338,-84.360018
212821539,10/9/2021,10/9/2021,Saturday,7,12:30,10/9/2021,14:00,501,5,"441 16TH ST NW
ATLANTA, GA 30363
UNITED STATES",23H,LARCENY-NON VEHICLE,Atlantic Station,E,33.788804,-84.405257
212821558,10/9/2021,10/9/2021,Saturday,7,15:00,10/9/2021,20:00,512,5,"WASHINGTON ST SW & MITCHELL ST SW
ATLANTA, GA 30303
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.7489,-84.38933
212821598,10/9/2021,9/29/2021,Wednesday,4,19:00,10/9/2021,19:21,107,1,"1903 NORTH AVE NW
ATLANTA, GA 30318
UNITED STATES",220,BURGLARY,Grove Park,J,33.768696,-84.449669
212821697,10/9/2021,10/9/2021,Saturday,7,21:21,10/9/2021,21:21,208,2,"3500 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",23F,LARCENY-FROM VEHICLE,North Buckhead,B,33.85252,-84.36116
212821735,10/9/2021,10/9/2021,Saturday,7,20:30,10/9/2021,20:34,304,3,"160 TUSKEGEE ST SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.728884,-84.382795
212821739,10/10/2021,10/9/2021,Saturday,7,20:30,10/9/2021,20:35,301,3,"1313 SYLVAN RD SW
ATL, GA 30310
UNITED STATES",09A,HOMICIDE,Capitol View,X,33.719233,-84.41898
212821756,10/9/2021,10/9/2021,Saturday,7,20:47,10/9/2021,21:22,306,3,"1959 METROPOLITAN PKWY SW
ATL, GA 30310
UNITED STATES",13A,AGG ASSAULT,Sylvan Hills,X,33.700804,-84.41018
212821816,10/9/2021,10/9/2021,Saturday,7,21:20,10/9/2021,23:54,511,5,"54 PEACHTREE ST SW
ATL, GA 30303
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.752856,-84.391196
212821877,10/10/2021,10/9/2021,Saturday,7,21:48,10/10/2021,05:41,110,1,"2005 LOIS PL NW
ATLANTA, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Grove Park,J,33.7848,-84.453695
212821948,10/10/2021,10/9/2021,Saturday,7,22:17,10/10/2021,00:17,503,5,"970 SPRING ST NW
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.781246,-84.389513
212821991,10/10/2021,10/9/2021,Saturday,7,20:00,10/9/2021,22:35,613,6,"1409 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.792741,-84.351824
212822001,10/10/2021,10/9/2021,Saturday,7,22:41,10/10/2021,00:33,504,5,"292 MILLS ST NW
ATLANTA, GA 30313
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.765167,-84.396833
212822004,10/10/2021,10/9/2021,Saturday,7,18:00,10/10/2021,01:00,612,6,"870 CLIFTON RD SE
ATLANTA, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Atlanta,W,33.730528,-84.329702
212822017,10/10/2021,10/9/2021,Saturday,7,22:54,10/9/2021,23:42,603,6,"ASHLEY AVE NE / RALPH MCGILL BLVD NE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.765775,-84.363633
212822046,10/10/2021,10/9/2021,Saturday,7,00:00,NA,NA,306,3,"1959 METROPOLITAN PKWY SW
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.700804,-84.410183
212822068,10/10/2021,10/9/2021,Saturday,7,22:45,10/9/2021,23:15,102,1,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,Vine City,L,33.755037,-84.414571
212822075,10/10/2021,10/9/2021,Saturday,7,23:19,10/9/2021,01:19,503,5,"990 PIEDMONT AVE NE
ATLANTA, GA 30309
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.781515,-84.380924
212822083,10/10/2021,10/10/2021,Sunday,1,18:00,10/10/2021,23:00,613,6,"1598 PIEDMONT AVE NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Piedmont Heights,F,33.798336,-84.368569
212822143,10/10/2021,10/9/2021,Saturday,7,17:00,10/10/2021,23:55,212,2,"2124 CHESHIRE BRIDGE RD NE
ATLANTA, GA 30324
UNITED STATES",220,BURGLARY,Lindridge/Martin Manor,F,33.813756,-84.355514
212830024,10/10/2021,10/10/2021,Sunday,1,00:11,10/10/2021,05:00,608,6,"438 MORELAND AVE NE
ATL, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Inman Park,N,33.766284,-84.349179
212830075,10/10/2021,10/9/2021,Saturday,7,14:00,10/10/2021,00:34,402,4,"1195 EWING PL SW
ATLANTA, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Oakland City,S,33.732129,-84.426858
212830115,10/10/2021,10/10/2021,Sunday,1,00:51,10/10/2021,01:00,212,2,"2319 CHESHIRE BRIDGE RD NE
ATL, GA 30324
UNITED STATES",23C,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,33.818005,-84.351361
212830133,10/10/2021,10/10/2021,Sunday,1,01:01,10/10/2021,02:30,205,2,"1983 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Channing Valley,C,33.808924,-84.412752
212830159,10/10/2021,10/10/2021,Sunday,1,02:42,10/10/2021,02:42,509,5,"610 SPRING ST NW
ATLANTA, GA 30308
UNITED STATES",240,AUTO THEFT,Downtown,M,33.770654,-84.389471
212830256,10/10/2021,10/10/2021,Sunday,1,02:00,10/10/2021,02:05,501,5,"914 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",220,BURGLARY,Home Park,E,33.779862,-84.410715
212830270,10/10/2021,10/10/2021,Sunday,1,00:02,10/10/2021,00:07,210,2,"2770 LENOX RD NE
ATLANTA, GA 30324
UNITED STATES",220,BURGLARY,Pine Hills,B,33.830415,-84.356327
212830299,10/10/2021,10/9/2021,Saturday,7,22:15,10/10/2021,02:10,507,5,"306 PETERS ST SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746351,-84.402785
212830311,10/10/2021,10/10/2021,Sunday,1,02:35,10/10/2021,03:23,614,6,"494 PONCE DE LEON AVE NE
ATLANTA, GA 30308
UNITED STATES",120,ROBBERY,Midtown,E,33.774116,-84.370464
212830315,10/10/2021,10/10/2021,Sunday,1,02:39,10/10/2021,03:00,205,2,"214 COLONIAL HOMES DR NW
ATL, GA 30309
UNITED STATES",220,BURGLARY,Colonial Homes,C,33.813858,-84.394869
212830354,10/10/2021,10/10/2021,Sunday,1,03:10,10/10/2021,03:20,506,5,"507 JOSEPH E LOWERY BLVD NW
ATL, GA 30314
UNITED STATES",13A,AGG ASSAULT,English Avenue,L,33.768576,-84.417097
212830373,10/10/2021,10/9/2021,Saturday,7,21:00,10/10/2021,03:30,301,3,"1612 ATHENS AVE SW
ATLANTA, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Capitol View,X,33.711008,-84.408725
212830427,10/10/2021,10/10/2021,Sunday,1,04:20,10/10/2021,04:25,306,3,"2808 LAKEWOOD AVE SW
ATL, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,Sylvan Hills,X,33.696993,-84.410285
212830487,10/10/2021,10/10/2021,Sunday,1,05:40,10/10/2021,06:40,108,1,"2021 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30310
UNITED STATES",120,ROBBERY,NA,I,33.750343,-84.452194
212830501,10/11/2021,10/10/2021,Sunday,1,05:30,10/10/2021,05:50,506,5,"548 NORTHSIDE DR NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,English Avenue,L,33.7697,-84.405083
212830513,10/10/2021,10/10/2021,Sunday,1,06:13,10/10/2021,06:40,602,6,"1001 EUCLID AVE NE
ATLANTA, GA 30307
UNITED STATES",220,BURGLARY,Inman Park,N,33.761085,-84.354229
212830592,10/10/2021,10/10/2021,Sunday,1,02:00,10/10/2021,08:16,311,3,"2943 HAPEVILLE RD SW
ATL, GA 30354
UNITED STATES",23F,LARCENY-FROM VEHICLE,Glenrose Heights,Z,33.674432,-84.393756
212830601,10/10/2021,10/10/2021,Sunday,1,07:45,10/10/2021,09:00,610,6,"1599 MEMORIAL DR SE
ATLANTA, GA 30317
UNITED STATES",23F,LARCENY-FROM VEHICLE,Kirkwood,O,33.74619,-84.336028
212830616,10/10/2021,10/9/2021,Saturday,7,21:00,10/10/2021,08:30,414,4,"3115 BENNIGER TRCE SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Princeton Lakes,P,33.664707,-84.518944
212830657,10/10/2021,10/9/2021,Saturday,7,22:00,10/10/2021,07:30,408,4,"1668 STANTON RD SW
ATLANTA, GA 30311
UNITED STATES",220,BURGLARY,NA,R,33.709515,-84.443407
212830662,10/10/2021,10/10/2021,Sunday,1,05:00,10/10/2021,07:30,512,5,"232 FORSYTH ST SW
ATLANTA, GA 30303
UNITED STATES",23D,LARCENY-NON VEHICLE,Downtown,M,33.748497,-84.396358
212830665,10/10/2021,10/10/2021,Sunday,1,12:56,10/10/2021,12:56,508,5,"86 W PEACHTREE PL NW
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.763963,-84.390112
212830721,10/10/2021,10/9/2021,Saturday,7,17:00,10/10/2021,04:00,608,6,"419 PAGE AVE NE
ATLANTA, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Candler Park,N,33.765668,-84.334089
212830782,10/10/2021,10/10/2021,Sunday,1,02:31,10/10/2021,04:54,506,5,"343 PAINES AVE NW
ATLANTA, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.763955,-84.414557
212830783,10/10/2021,10/9/2021,Saturday,7,20:45,10/9/2021,21:00,607,6,"1153 WOODLAND AVE SE
ATLANTA, GA 30316
UNITED STATES",120,ROBBERY,Woodland Hills,W,33.7229,-84.353695
212830792,10/11/2021,10/10/2021,Sunday,1,06:00,10/10/2021,12:30,511,5,"50 LOWER ALABAMA ST SW
ATLANTA, GA 30303
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.752251,-84.389421
212830818,10/10/2021,10/10/2021,Sunday,1,01:40,10/10/2021,07:15,208,2,"3566 PIEDMONT RD NE
ATLANTA, GA 30305
UNITED STATES",240,AUTO THEFT,Buckhead Forest,B,33.85152,-84.380501
212830841,10/10/2021,10/10/2021,Sunday,1,11:40,10/10/2021,11:55,607,6,"1070 EDEN AVE SE
ATLANTA, GA 30316
UNITED STATES",23H,LARCENY-NON VEHICLE,Ormewood Park,W,33.730372,-84.35264
212830851,10/10/2021,10/10/2021,Sunday,1,01:02,10/10/2021,13:30,501,5,"1071 WESTSHIRE PL NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Home Park,E,33.783792,-84.396534
212830860,10/10/2021,10/10/2021,Sunday,1,12:05,10/10/2021,13:10,405,4,"3050 MARTIN L KING JR DR SW
ATL, GA 30311
UNITED STATES",23C,LARCENY-NON VEHICLE,Harland Terrace,I,33.751766,-84.485698
212830891,10/10/2021,10/10/2021,Sunday,1,11:00,10/10/2021,12:20,204,2,"1737 ELLSWORTH DR NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Underwood Hills,D,33.803241,-84.426901
212830892,10/10/2021,10/8/2021,Friday,6,15:00,10/8/2021,16:00,605,6,"860 GLENWOOD AVE SE
ATLANTA, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,Grant Park,W,33.74051,-84.360018
212830911,10/10/2021,10/10/2021,Sunday,1,11:00,10/10/2021,12:28,103,1,"1616 HUBER ST NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Blandtown,D,33.79895,-84.425172
212830917,10/10/2021,10/9/2021,Saturday,7,15:00,10/10/2021,12:00,614,6,"754 CHARLES ALLEN DR NE
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.775203,-84.373118
212830929,10/10/2021,10/10/2021,Sunday,1,13:06,10/10/2021,13:31,307,3,"1863 JONESBORO RD SE
ATL, GA 30315
UNITED STATES",220,BURGLARY,Lakewood Heights,Y,33.703402,-84.37737
212830942,10/12/2021,10/9/2021,Saturday,7,22:00,10/10/2021,08:00,609,6,"1432 WOODBINE AVE SE
ADK, GA 30317
UNITED STATES",23F,LARCENY-FROM VEHICLE,Edgewood,O,33.749941,-84.340552
212830946,10/10/2021,10/10/2021,Sunday,1,00:00,10/10/2021,13:00,313,3,"362 TRIUMPH CIR SE
ATLANTA, GA 30354
UNITED STATES",220,BURGLARY,Blair Villa/Poole Creek,Z,33.661131,-84.378579
212830947,10/10/2021,10/10/2021,Sunday,1,12:00,10/10/2021,13:00,205,2,"1950 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Wildwood (NPU-C),C,33.807974,-84.413094
212830955,10/14/2021,10/10/2021,Sunday,1,00:00,10/10/2021,00:00,308,3,"1859 GODDARD ST SE
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Thomasville Heights,Z,33.702338,-84.356977
212830963,10/10/2021,10/10/2021,Sunday,1,10:00,10/10/2021,12:30,504,5,"935 MARIETTA ST NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Marietta Street Artery,E,33.777983,-84.408411
212830999,10/10/2021,10/8/2021,Friday,6,17:00,10/9/2021,07:44,503,5,"926 ARGONNE AVE NE
ATLANTA, GA 30309
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.779892,-84.377824
212831009,10/10/2021,10/10/2021,Sunday,1,03:00,10/10/2021,14:00,204,2,"1185 COLLIER RD NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,NA,C,33.812387,-84.423497
212831027,10/10/2021,10/10/2021,Sunday,1,14:20,10/10/2021,14:30,506,5,"902 DONALD LEE HOLLOWELL PKWY NW
ATL, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,English Avenue,L,33.7728,-84.416892
212831051,10/10/2021,10/9/2021,Saturday,7,17:30,10/10/2021,14:00,503,5,"1078 PIEDMONT AVE NE
ATLANTA, GA 30309
UNITED STATES",23D,LARCENY-NON VEHICLE,Midtown,E,33.784062,-84.37944
212831054,10/10/2021,10/10/2021,Sunday,1,13:00,10/10/2021,14:30,202,2,"3539 NORTHSIDE PKWY NW
ATLANTA, GA 30327
UNITED STATES",240,AUTO THEFT,Randall Mill,A,33.850994,-84.429395
212831069,10/10/2021,10/10/2021,Sunday,1,14:30,10/10/2021,14:55,307,3,"1955 COMPTON DR SE
ATLANTA, GA 30315
UNITED STATES",120,ROBBERY,Lakewood Heights,Y,33.699937,-84.385574
212831075,10/10/2021,10/9/2021,Saturday,7,22:00,10/10/2021,13:00,507,5,"342 NELSON ST SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.751176,-84.398766
212831089,10/10/2021,10/10/2021,Sunday,1,15:06,10/10/2021,17:07,601,6,"881 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",240,AUTO THEFT,Virginia Highland,F,33.778742,-84.352848
212831123,10/10/2021,10/10/2021,Sunday,1,05:45,10/10/2021,16:31,212,2,"2050 CHESHIRE BRIDGE RD NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,33.812147,-84.356111
212831158,10/10/2021,8/21/2021,Saturday,7,12:00,10/10/2021,16:17,508,5,"352 CENTENNIAL OLYMPIC P DR NW
ATL, GA 30313
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.764239,-84.39228
212831161,10/10/2021,10/9/2021,Saturday,7,22:00,10/10/2021,08:00,504,5,"564 CENTENNIAL OLYMPIC PARK DR NW
ATLANTA, GA 30313
UNITED STATES",240,AUTO THEFT,Downtown,M,33.770103,-84.392169
212831180,10/10/2021,10/6/2021,Wednesday,4,10:00,10/10/2021,16:00,602,6,"185 MONTAG CIR NE
ATL, GA 30307
UNITED STATES",23H,LARCENY-NON VEHICLE,Inman Park,N,33.760452,-84.362489
212831184,10/10/2021,10/10/2021,Sunday,1,12:45,10/10/2021,16:32,606,6,"975 MEMORIAL DR SE
ATLANTA, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,Reynoldstown,N,33.745611,-84.35721
212831190,10/10/2021,10/10/2021,Sunday,1,11:50,10/10/2021,15:00,604,6,"659 AUBURN AVE NE
ATLANTA, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.756041,-84.366288
212831212,10/10/2021,10/10/2021,Sunday,1,16:15,10/10/2021,20:00,503,5,"1010 W PEACHTREE ST NW
ATLANTA, GA 30309
UNITED STATES",13A,AGG ASSAULT,Midtown,E,33.782283,-84.388232
212831226,10/10/2021,10/10/2021,Sunday,1,16:40,10/10/2021,18:43,307,3,"1105 OAK KNOLL TER SE
ATL, GA 30315
UNITED STATES",13A,AGG ASSAULT,Lakewood Heights,Y,33.70831,-84.377699
212831238,10/10/2021,10/10/2021,Sunday,1,16:54,NA,NA,411,4,"3000 CONTINENTAL COLONY PKWY SW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,Greenbriar,R,33.684068,-84.491271
212831260,10/10/2021,10/10/2021,Sunday,1,10:00,10/10/2021,18:01,501,5,"1100 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.785488,-84.411971
212831302,10/10/2021,10/10/2021,Sunday,1,16:00,10/10/2021,17:36,107,1,"528 EMILY PL NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Grove Park,J,33.76968,-84.451786
212831330,10/10/2021,10/10/2021,Sunday,1,17:58,10/10/2021,20:13,408,4,"1801 HADLOCK ST SW
ATL, GA 30311
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,R,33.706022,-84.44665
212831348,10/10/2021,10/10/2021,Sunday,1,17:30,10/10/2021,18:00,613,6,"1760 LENOX RD NE
ATL, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.802888,-84.351299
212831374,10/10/2021,10/9/2021,Saturday,7,17:00,10/10/2021,17:00,204,2,"1987 DEFOOR AVE NW
ATLANTA, GA 30318
UNITED STATES",23G,LARCENY-FROM VEHICLE,Underwood Hills,D,33.809906,-84.42599
212831410,10/11/2021,10/10/2021,Sunday,1,18:00,10/10/2021,18:57,302,3,"693 HUMPHRIES ST SW
ATL, GA 30310
UNITED STATES",220,BURGLARY,Pittsburgh,V,33.73581,-84.405301
212831412,10/10/2021,10/10/2021,Sunday,1,18:40,10/10/2021,19:00,211,2,"3101 PIEDMONT RD NE
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Peachtree Park,B,33.840756,-84.36978
212831418,10/10/2021,10/10/2021,Sunday,1,19:05,10/10/2021,19:05,101,1,"669 ATLANTA STUDENT MOVE BLVD SW
ATL, GA 30314
UNITED STATES",240,AUTO THEFT,The Villages at Castleberry Hill,T,33.749907,-84.410876
212831425,10/10/2021,10/10/2021,Sunday,1,19:06,10/10/2021,19:10,112,1,"2750 DONALD LEE HOLLOWELL PKWY NW
ATLANTA, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Collier Heights,I,33.777383,-84.477433
212831463,10/10/2021,10/10/2021,Sunday,1,19:46,10/10/2021,22:57,510,5,"60 COCA COLA PL SE
ATLANTA, GA 30303
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.753225,-84.380116
212831500,10/10/2021,10/10/2021,Sunday,1,07:40,10/10/2021,21:45,504,5,"284 HUNNICUTT ST NW
ATLANTA, GA 30313
UNITED STATES",240,AUTO THEFT,Downtown,M,33.766469,-84.395519
212831509,10/10/2021,10/10/2021,Sunday,1,14:00,10/10/2021,20:00,211,2,"2323 PIEDMONT RD NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,33.818615,-84.366225
212831579,10/10/2021,10/10/2021,Sunday,1,13:00,10/10/2021,21:00,207,2,"1375 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Loring Heights,E,33.792295,-84.406773
212831633,10/11/2021,10/10/2021,Sunday,1,08:00,10/10/2021,22:00,305,3,"187 MOURY AVE SW
ATLANTA, GA 30315
UNITED STATES",220,BURGLARY,The Villages at Carver,Y,33.714634,-84.390326
212831645,10/11/2021,10/10/2021,Sunday,1,20:54,10/10/2021,21:54,609,6,"1225 CAROLINE ST NE
ATLANTA, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Edgewood,O,33.757094,-84.347855
212831666,10/10/2021,10/10/2021,Sunday,1,19:00,10/10/2021,22:02,212,2,"2050 CHESHIRE BRIDGE RD NE
ATLANTA, GA 30324
UNITED STATES",23D,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,33.812147,-84.356111
212831691,10/11/2021,10/10/2021,Sunday,1,10:00,10/10/2021,22:15,304,3,"968 FERN AVE SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.72811,-84.384927
212831704,10/10/2021,10/10/2021,Sunday,1,22:18,10/10/2021,22:22,507,5,"333 PETERS ST SW
ATLANTA, GA 30313
UNITED STATES",120,ROBBERY,Castleberry Hill,M,33.745809,-84.403935
212831745,10/10/2021,10/10/2021,Sunday,1,22:50,10/10/2021,23:30,108,1,"1863 PENELOPE RD NW
ATLANTA, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,Penelope Neighbors,J,33.754081,-84.448145
212831812,10/12/2021,10/10/2021,Sunday,1,17:00,10/10/2021,23:38,502,5,"16TH ST NE & ARTS CENTER WAY NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.79,-84.3866
212831819,10/11/2021,10/10/2021,Sunday,1,12:00,10/10/2021,23:30,602,6,"777 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Poncey-Highland,N,33.773421,-84.361857
212831828,10/11/2021,10/10/2021,Sunday,1,23:52,10/11/2021,03:00,211,2,"2525 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,33.824499,-84.366
212840041,10/11/2021,10/11/2021,Monday,2,00:29,10/11/2021,01:24,503,5,"77 12TH ST NE
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.784239,-84.384964
212840057,10/11/2021,10/8/2021,Friday,6,13:00,10/8/2021,13:00,310,3,"2260 BAYWOOD DR SE
ATL, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,Swallow Circle/Baywood,Z,33.691995,-84.388316
212840082,10/11/2021,10/2/2021,Saturday,7,23:00,10/11/2021,02:01,510,5,"209 PEACHTREE ST NE
ATLANTA, GA 30303
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.759555,-84.387521
212840087,10/11/2021,10/11/2021,Monday,2,00:00,10/11/2021,01:10,211,2,"700 MOROSGO DR NE
ATLANTA, GA 30324
UNITED STATES",120,ROBBERY,Lindbergh/Morosgo,B,33.82413,-84.365259
212840121,10/11/2021,10/11/2021,Monday,2,01:00,10/11/2021,01:41,102,1,"556 FOUNDRY ST NW
ATLANTA, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,Vine City,L,33.759108,-84.40566
212840205,10/11/2021,10/11/2021,Monday,2,02:50,10/11/2021,04:11,304,3,"38 ATLANTA AVE SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.730705,-84.386739
212840210,10/11/2021,10/11/2021,Monday,2,01:00,10/11/2021,04:00,506,5,"870 PROCTOR ST NW
ATLANTA, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.764841,-84.416106
212840282,10/11/2021,10/10/2021,Sunday,1,18:00,10/11/2021,04:30,604,6,"49 BOULEVARD SE
ATL, GA 30312
UNITED STATES",240,AUTO THEFT,Sweet Auburn,M,33.752723,-84.371864
212840347,10/11/2021,10/11/2021,Monday,2,06:03,10/11/2021,07:21,401,4,"1355 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",23C,LARCENY-NON VEHICLE,West End,T,33.739304,-84.432039
